# Average strain over simulation: 0.0282424
# Frame	Strain
4778	0.0370668
4779	0.0370622
4780	0.0370575
4781	0.0370527
4782	0.037048
4783	0.0370432
4784	0.0370384
4785	0.0370339
4786	0.0370291
4787	0.0370245
4788	0.03702
4789	0.0370154
4790	0.0370108
4791	0.0370062
4792	0.0370013
4793	0.0369965
4794	0.0369917
4795	0.0369868
4796	0.0369819
4797	0.0369773
4798	0.0369724
4799	0.0369675
4800	0.0369626
4801	0.0369577
4802	0.0369528
4803	0.0369479
4804	0.036943
4805	0.0369383
4806	0.0369333
4807	0.0369286
4808	0.0369238
4809	0.0369189
4810	0.0369141
4811	0.0369091
4812	0.0369046
4813	0.0368996
4814	0.0368946
4815	0.0368896
4816	0.0368846
4817	0.0368796
4818	0.0368748
4819	0.03687
4820	0.0368651
4821	0.0368601
4822	0.0368551
4823	0.03685
4824	0.036845
4825	0.0368399
4826	0.036835
4827	0.0368302
4828	0.0368253
4829	0.0368202
4830	0.0368151
4831	0.0368102
4832	0.0368055
4833	0.0368008
4834	0.0367957
4835	0.0367906
4836	0.0367854
4837	0.0367805
4838	0.0367756
4839	0.0367704
4840	0.0367655
4841	0.0367603
4842	0.0367554
4843	0.0367502
4844	0.0367452
4845	0.0367402
4846	0.0367351
4847	0.0367299
4848	0.0367249
4849	0.0367199
4850	0.0367147
4851	0.0367094
4852	0.0367042
4853	0.036699
4854	0.0366937
4855	0.0366885
4856	0.0366835
4857	0.0366782
4858	0.0366729
4859	0.0366677
4860	0.0366626
4861	0.0366573
4862	0.0366521
4863	0.0366468
4864	0.0366415
4865	0.0366362
4866	0.0366309
4867	0.0366258
4868	0.0366205
4869	0.0366154
4870	0.03661
4871	0.0366047
4872	0.0365996
4873	0.0365942
4874	0.0365891
4875	0.0365837
4876	0.0365788
4877	0.0365737
4878	0.0365683
4879	0.0365631
4880	0.0365578
4881	0.0365524
4882	0.036547
4883	0.0365418
4884	0.0365364
4885	0.036531
4886	0.0365258
4887	0.0365204
4888	0.036515
4889	0.0365095
4890	0.0365041
4891	0.0364989
4892	0.0364935
4893	0.036488
4894	0.0364826
4895	0.0364773
4896	0.0364719
4897	0.0364664
4898	0.0364609
4899	0.0364555
4900	0.0364502
4901	0.0364449
4902	0.0364394
4903	0.0364339
4904	0.0364284
4905	0.0364229
4906	0.0364174
4907	0.0364119
4908	0.0364066
4909	0.0364013
4910	0.036396
4911	0.0363905
4912	0.036385
4913	0.0363794
4914	0.0363739
4915	0.0363683
4916	0.0363628
4917	0.0363574
4918	0.0363519
4919	0.0363465
4920	0.0363414
4921	0.0363358
4922	0.0363302
4923	0.0363247
4924	0.0363191
4925	0.0363135
4926	0.0363081
4927	0.0363025
4928	0.0362969
4929	0.0362913
4930	0.0362857
4931	0.0362801
4932	0.0362744
4933	0.036269
4934	0.0362634
4935	0.036258
4936	0.0362524
4937	0.0362468
4938	0.0362413
4939	0.0362359
4940	0.0362302
4941	0.0362246
4942	0.0362189
4943	0.0362132
4944	0.0362078
4945	0.0362021
4946	0.0361964
4947	0.0361918
4948	0.0361874
4949	0.036183
4950	0.0361785
4951	0.0361739
4952	0.0361693
4953	0.0361649
4954	0.0361603
4955	0.0361557
4956	0.0361511
4957	0.0361465
4958	0.036142
4959	0.0361375
4960	0.0361328
4961	0.0361282
4962	0.0361238
4963	0.0361193
4964	0.0361149
4965	0.0361102
4966	0.0361056
4967	0.0361011
4968	0.0360966
4969	0.0360921
4970	0.0360875
4971	0.036083
4972	0.0360783
4973	0.0360738
4974	0.0360704
4975	0.0360659
4976	0.0360612
4977	0.0360565
4978	0.0360518
4979	0.0360472
4980	0.0360425
4981	0.0360388
4982	0.0360349
4983	0.036031
4984	0.0360271
4985	0.0360234
4986	0.0360194
4987	0.0360157
4988	0.0360117
4989	0.0360078
4990	0.036004
4991	0.0360002
4992	0.0359964
4993	0.0359924
4994	0.0359886
4995	0.0359847
4996	0.0359808
4997	0.0359768
4998	0.035973
4999	0.035969
5000	0.035965
5001	0.0359613
5002	0.0359573
5003	0.0359534
5004	0.0359494
5005	0.0359454
5006	0.0359415
5007	0.0359378
5008	0.0359339
5009	0.0359298
5010	0.0359259
5011	0.0359218
5012	0.0359179
5013	0.0359138
5014	0.0359097
5015	0.0359058
5016	0.0359017
5017	0.0358979
5018	0.0358938
5019	0.0358897
5020	0.0358856
5021	0.0358816
5022	0.0358775
5023	0.0358735
5024	0.0358693
5025	0.0358655
5026	0.0358614
5027	0.0358572
5028	0.0358532
5029	0.035849
5030	0.0358452
5031	0.035841
5032	0.0358369
5033	0.0358327
5034	0.0358287
5035	0.0358245
5036	0.0358205
5037	0.0358164
5038	0.0358122
5039	0.0358081
5040	0.0358039
5041	0.0357998
5042	0.0357956
5043	0.0357915
5044	0.0357872
5045	0.035783
5046	0.0357789
5047	0.0357746
5048	0.0357703
5049	0.0357662
5050	0.0357622
5051	0.0357581
5052	0.035754
5053	0.0357497
5054	0.0357454
5055	0.0357412
5056	0.0357369
5057	0.0357328
5058	0.0357284
5059	0.0357244
5060	0.0357201
5061	0.0357158
5062	0.0357116
5063	0.0357074
5064	0.0357032
5065	0.0356988
5066	0.0356946
5067	0.0356904
5068	0.0356861
5069	0.0356818
5070	0.0356775
5071	0.0356731
5072	0.0356688
5073	0.0356644
5074	0.0356602
5075	0.0356558
5076	0.0356514
5077	0.0356471
5078	0.0356427
5079	0.0356382
5080	0.035634
5081	0.0356295
5082	0.0356251
5083	0.0356208
5084	0.0356163
5085	0.0356119
5086	0.0356076
5087	0.0356031
5088	0.0355988
5089	0.0355945
5090	0.03559
5091	0.0355857
5092	0.0355813
5093	0.0355771
5094	0.0355729
5095	0.0355684
5096	0.0355641
5097	0.0355596
5098	0.0355552
5099	0.0355507
5100	0.0355462
5101	0.0355418
5102	0.0355373
5103	0.0355327
5104	0.0355282
5105	0.0355238
5106	0.0355192
5107	0.0355148
5108	0.0355105
5109	0.0355061
5110	0.0355015
5111	0.035497
5112	0.0354925
5113	0.0354879
5114	0.0354835
5115	0.0354789
5116	0.0354743
5117	0.0354699
5118	0.0354654
5119	0.035461
5120	0.0354564
5121	0.0354518
5122	0.0354473
5123	0.0354427
5124	0.0354382
5125	0.0354336
5126	0.0354289
5127	0.0354243
5128	0.0354198
5129	0.0354152
5130	0.0354105
5131	0.035406
5132	0.0354014
5133	0.0353969
5134	0.0353922
5135	0.0353875
5136	0.035383
5137	0.0353785
5138	0.0353744
5139	0.0353699
5140	0.0353655
5141	0.035361
5142	0.0353565
5143	0.0353521
5144	0.0353478
5145	0.0353433
5146	0.0353389
5147	0.0353344
5148	0.0353298
5149	0.0353255
5150	0.0353211
5151	0.0353168
5152	0.0353126
5153	0.0353084
5154	0.0353038
5155	0.0352995
5156	0.0352951
5157	0.0352909
5158	0.0352867
5159	0.0352821
5160	0.0352779
5161	0.0352739
5162	0.0352697
5163	0.0352651
5164	0.0352605
5165	0.0352559
5166	0.0352515
5167	0.0352471
5168	0.0352428
5169	0.0352388
5170	0.0352348
5171	0.0352301
5172	0.0352253
5173	0.0352205
5174	0.0352159
5175	0.035211
5176	0.0352062
5177	0.0352016
5178	0.0351967
5179	0.0351923
5180	0.0351878
5181	0.0351836
5182	0.0351789
5183	0.035174
5184	0.0351692
5185	0.0351645
5186	0.0351598
5187	0.035155
5188	0.0351503
5189	0.0351476
5190	0.0351431
5191	0.0351382
5192	0.0351333
5193	0.0351288
5194	0.0351239
5195	0.0351192
5196	0.0351143
5197	0.0351102
5198	0.0351057
